Date,Open,High,Low,Close,Adj Close,Volume
2012-05-25,6.762700,6.808862,6.670377,6.693457,5.395914,7224591
2012-05-28,6.716538,6.831943,6.670377,6.785781,5.470341,7707675
2012-05-29,6.901186,7.062752,6.831943,6.947347,5.600587,17527487
2012-05-30,6.970428,7.016590,6.808862,6.947347,5.600587,23151187
2012-05-31,6.808862,6.924266,6.716538,6.924266,5.581980,36350418
2012-06-01,6.808862,6.831943,6.693457,6.693457,5.395914,16234209
2012-06-04,6.508810,6.508810,6.231840,6.278001,5.060995,35418912
2012-06-05,6.462649,6.508810,6.370325,6.462649,5.209849,18660459
2012-06-06,6.462649,6.508810,6.393406,6.462649,5.209849,22611780
2012-06-07,6.554972,6.554972,6.278001,6.439568,5.191242,27005024
2012-06-08,6.462649,6.554972,6.439568,6.508810,5.247062,29537422
2012-06-11,6.624215,6.739619,6.624215,6.716538,5.414521,25103018
2012-06-12,6.601134,6.739619,6.554972,6.670377,5.377308,19641790
2012-06-13,6.601134,6.878105,6.601134,6.855024,5.526161,16448672
2012-06-14,6.901186,6.901186,6.785781,6.855024,5.526161,10898626
2012-06-15,6.901186,7.016590,6.878105,7.016590,5.656407,17757114
2012-06-18,7.201237,7.247399,7.108914,7.224318,5.823866,22646440
2012-06-19,7.224318,7.224318,7.039671,7.085833,5.712227,9180755
2012-06-20,7.108914,7.178156,7.108914,7.178156,5.786654,7367566
2012-06-21,7.062752,7.108914,7.016590,7.062752,5.693620,7408726
2012-06-22,6.970428,6.993509,6.878105,6.924266,5.581980,9967120
2012-06-25,7.016590,7.016590,6.808862,6.808862,5.488947,9139595
2012-06-26,6.808862,6.993509,6.785781,6.993509,5.637800,7909140
2012-06-27,6.970428,7.085833,6.878105,7.016590,5.656407,14899772
2012-06-28,7.062752,7.085833,6.993509,7.039671,5.675013,13972598
2012-06-29,7.016590,7.131994,6.993509,7.062752,5.693620,21333666
2012-07-02,7.178156,7.201237,7.131994,7.155075,5.768046,12324048
2012-07-03,7.201237,7.247399,7.155075,7.201237,5.805260,16089067
2012-07-04,7.270480,7.524370,7.247399,7.524370,6.065753,43059432
2012-07-05,7.524370,7.524370,7.408965,7.432046,5.991325,11643831
2012-07-06,7.432046,7.455127,7.247399,7.385884,5.954113,18216368
2012-07-09,7.339722,7.524370,7.293561,7.524370,6.065753,17471163
2012-07-10,7.524370,7.524370,7.362803,7.478208,6.028539,13504678
2012-07-11,7.455127,7.685936,7.432046,7.662855,6.177392,34693203
2012-07-12,7.662855,7.662855,7.385884,7.408965,5.972719,37511552
2012-07-13,7.339722,7.432046,7.108914,7.178156,5.786654,47392020
2012-07-16,7.224318,7.224318,7.062752,7.155075,5.768046,20850582
2012-07-17,7.155075,7.247399,7.108914,7.247399,5.842473,18118885
2012-07-18,7.270480,7.270480,7.178156,7.224318,5.823866,20664281
2012-07-19,7.270480,7.316642,7.224318,7.247399,5.842473,25642425
2012-07-20,7.201237,7.270480,7.178156,7.270480,5.861080,7811657
2012-07-23,7.201237,7.201237,7.016590,7.108914,5.730834,17637968
2012-07-24,7.016590,7.108914,7.016590,7.085833,5.712227,10476199
2012-07-25,7.039671,7.270480,7.016590,7.201237,5.805260,27436117
2012-07-26,7.247399,7.362803,7.201237,7.201237,5.805260,37754177
2012-07-27,7.316642,7.478208,7.247399,7.478208,6.028539,29996677
2012-07-30,7.547450,7.801340,7.501289,7.593612,6.121572,52318173
2012-07-31,7.616693,7.685936,7.547450,7.593612,6.121572,28898366
2012-08-01,7.593612,7.639774,7.524370,7.570531,6.102965,17856764
2012-08-02,7.570531,7.570531,7.570531,7.570531,6.102965,0
2012-08-03,7.455127,7.570531,7.455127,7.478208,6.028539,12217899
2012-08-06,7.616693,7.801340,7.616693,7.732098,6.233212,51239359
2012-08-07,7.847502,7.893664,7.755178,7.755178,6.251818,67222278
2012-08-08,7.847502,7.847502,7.616693,7.662855,6.177392,29840704
2012-08-09,7.662855,7.801340,7.662855,7.778259,6.270424,33207125
2012-08-10,7.778259,7.870583,7.755178,7.847502,6.326245,36803174
2012-08-13,7.847502,7.847502,7.755178,7.778259,6.270424,12417199
2012-08-14,7.755178,7.847502,7.755178,7.847502,6.326245,29314294
2012-08-15,7.847502,7.847502,7.755178,7.801340,6.289032,38856821
2012-08-16,7.755178,7.779413,7.609769,7.609769,6.204526,44522505
2012-08-17,7.706709,7.730943,7.634004,7.682474,6.263806,21506144
2012-08-20,7.755178,7.755178,7.682474,7.730943,6.303325,20136221
2012-08-21,7.803648,7.900588,7.755178,7.852118,6.402123,40194043
2012-08-22,7.949058,8.021763,7.876353,8.021763,6.540440,28599211
2012-08-23,8.070233,8.264112,8.070233,8.215642,6.698518,64039786
2012-08-24,8.191407,8.215642,8.094468,8.142937,6.639238,21522649
2012-08-27,8.239877,8.239877,8.045998,8.118702,6.619478,12030154
2012-08-28,8.094468,8.118702,7.997528,7.997528,6.520680,11728936
2012-08-29,7.997528,8.070233,7.949058,7.997528,6.520680,19480143
2012-08-30,8.021763,8.094468,7.924823,8.045998,6.560200,35529289
2012-08-31,8.070233,8.167172,8.045998,8.094468,6.599720,29719494
2012-09-03,8.191407,8.215642,8.094468,8.167172,6.658998,26199782
2012-09-04,8.094468,8.167172,8.070233,8.118702,6.619478,14262469
2012-09-05,7.997528,8.045998,7.876353,7.949058,6.481161,31074976
2012-09-06,7.949058,8.045998,7.949058,7.973293,6.500921,10429159
2012-09-07,8.118702,8.142937,8.070233,8.118702,6.619478,17142608
2012-09-10,8.142937,8.167172,8.094468,8.118702,6.619478,13779694
2012-09-11,8.118702,8.167172,8.045998,8.070233,6.579961,6624734
2012-09-12,8.118702,8.191407,8.094468,8.142937,6.639238,25343580
2012-09-13,8.167172,8.239877,8.142937,8.215642,6.698518,14000450
2012-09-14,8.288347,8.409522,8.239877,8.409522,6.856594,42558399
2012-09-17,8.482226,8.530696,8.336817,8.361052,6.817075,33759117
2012-09-18,8.457992,8.457992,8.215642,8.239877,6.718277,23391852
2012-09-19,8.288347,8.312582,8.191407,8.239877,6.718277,16467963
2012-09-20,8.264112,8.312582,8.094468,8.118702,6.619478,20317777
2012-09-21,8.118702,8.167172,7.997528,8.045998,6.560200,20198115
2012-09-24,8.021763,8.045998,7.900588,7.973293,6.500921,24662744
2012-09-25,7.997528,8.142937,7.997528,8.094468,6.599720,20053695
2012-09-26,8.094468,8.118702,7.973293,8.070233,6.579961,12752252
2012-09-27,7.997528,8.070233,7.973293,8.021763,6.540440,11043974
2012-09-28,8.045998,8.045998,7.973293,8.045998,6.560200,10185709
2012-10-01,7.973293,8.021763,7.924823,7.949058,6.481161,11807335
2012-10-02,7.949058,8.021763,7.924823,7.973293,6.500921,12496423
2012-10-03,7.949058,7.949058,7.852118,7.876353,6.421881,14518298
2012-10-04,7.876353,7.949058,7.852118,7.900588,6.441642,10588021
2012-10-05,7.900588,7.997528,7.900588,7.924823,6.461401,12508802
2012-10-08,7.997528,7.997528,7.876353,7.900588,6.441642,7274622
2012-10-09,7.900588,8.021763,7.900588,7.949058,6.481161,13664159
2012-10-11,7.876353,7.900588,7.658239,7.706709,6.283565,22123022
2012-10-12,7.730943,7.755178,7.634004,7.706709,6.283565,13379446
2012-10-15,7.730943,7.755178,7.609769,7.658239,6.244045,13063786
2012-10-16,7.706709,7.827883,7.706709,7.803648,6.362604,16614445
2012-10-17,7.876353,7.876353,7.730943,7.827883,6.382363,13379446
2012-10-18,7.658239,7.658239,7.609769,7.658239,6.244045,72651321
2012-10-19,7.634004,7.658239,7.561299,7.561299,6.165007,23078255
2012-10-22,7.512829,7.585534,7.488594,7.488594,6.105729,29257352
2012-10-23,7.488594,7.512829,7.391654,7.415889,6.046449,19529659
2012-10-24,7.367419,7.464359,7.343185,7.415889,6.046449,31017208
2012-10-25,7.415889,7.440124,7.367419,7.367419,6.006929,15479720
2012-10-26,7.440124,7.440124,7.222010,7.246245,5.908132,25182655
2012-10-29,7.246245,7.246245,7.076600,7.076600,5.769814,26820786
2012-10-30,7.125070,7.246245,7.125070,7.149305,5.829093,41473188
2012-10-31,7.197775,7.197775,7.052365,7.100835,5.789573,23839553
2012-11-01,7.100835,7.100835,6.931191,7.052365,5.750055,39410051
2012-11-02,7.052365,7.294715,7.052365,7.294715,5.947651,25793344
2012-11-05,7.294715,7.294715,7.173540,7.294715,5.947651,12116806
2012-11-06,7.294715,7.415889,7.246245,7.391654,6.026689,26352454
2012-11-07,7.415889,7.488594,7.391654,7.488594,6.105729,36317408
2012-11-08,7.367419,7.440124,7.270480,7.367419,6.006929,23294884
2012-11-09,7.294715,7.440124,7.246245,7.367419,6.006929,21535028
2012-11-12,7.367419,7.391654,7.294715,7.294715,5.947651,10486927
2012-11-13,7.294715,7.294715,7.100835,7.125070,5.809334,19459512
2012-11-14,7.125070,7.197775,7.052365,7.149305,5.829093,13897293
2012-11-15,7.125070,7.125070,7.003895,7.076600,5.769814,24693692
2012-11-16,7.028130,7.125070,6.931191,6.979661,5.690776,25974900
2012-11-19,7.028130,7.100835,6.979661,6.979661,5.690776,18130851
2012-11-20,7.052365,7.222010,7.003895,7.149305,5.829093,20464260
2012-11-21,7.125070,7.197775,7.003895,7.052365,5.750055,23804479
2012-11-22,7.076600,7.270480,7.076600,7.100835,5.789573,40309579
2012-11-23,7.222010,7.391654,7.222010,7.391654,6.026689,46300930
2012-11-26,7.464359,7.537064,7.440124,7.537064,6.145247,31737243
2012-11-27,7.585534,7.585534,7.488594,7.537064,6.145247,43410474
2012-11-28,7.537064,7.561299,7.488594,7.561299,6.165007,26034731
2012-11-29,7.585534,7.634004,7.561299,7.609769,6.204526,32300479
2012-11-30,7.537064,7.779413,7.537064,7.779413,6.342844,31097670
2012-12-03,7.755178,7.852118,7.682474,7.755178,6.323084,23395978
2012-12-04,7.706709,7.755178,7.658239,7.682474,6.263806,13292794
2012-12-05,7.682474,7.852118,7.658239,7.852118,6.402123,17788371
2012-12-06,7.852118,7.900588,7.803648,7.900588,6.441642,25432295
2012-12-07,7.852118,7.949058,7.827883,7.924823,6.461401,31681538
2012-12-10,7.924823,7.924823,7.755178,7.827883,6.382363,14243900
2012-12-11,7.803648,7.924823,7.803648,7.924823,6.461401,26608283
2012-12-12,7.997528,8.045998,7.973293,8.045998,6.560200,24489441
2012-12-13,8.094468,8.118702,7.997528,8.118702,6.619478,14699854
2012-12-14,8.118702,8.118702,7.949058,7.997528,6.520680,28659042
2012-12-17,7.949058,7.997528,7.924823,7.973293,6.500921,14846337
2012-12-18,7.973293,8.045998,7.949058,8.045998,6.560200,7858490
2012-12-19,8.118702,8.118702,7.949058,7.997528,6.520680,23385662
2012-12-20,7.997528,7.997528,7.634004,7.730943,6.303325,56717711
2012-12-21,7.730943,7.755178,7.634004,7.682474,6.263806,21685637
2012-12-24,7.803648,7.803648,7.658239,7.755178,6.323084,7466494
2012-12-25,7.755178,7.827883,7.682474,7.827883,6.382363,8510441
2012-12-26,7.827883,7.852118,7.730943,7.755178,6.323084,15040271
2012-12-27,7.755178,7.803648,7.706709,7.803648,6.362604,9399654
2012-12-28,7.876353,7.900588,7.779413,7.876353,6.421881,12490234
2013-01-02,7.900588,7.924823,7.852118,7.900588,6.441642,10439475
2013-01-03,7.924823,7.973293,7.852118,7.900588,6.441642,14078849
2013-01-04,7.852118,7.876353,7.682474,7.730943,6.303325,18229882
2013-01-07,7.706709,7.779413,7.706709,7.779413,6.342844,8945763
2013-01-08,7.803648,7.803648,7.682474,7.682474,6.263806,13107112
2013-01-09,7.682474,7.803648,7.658239,7.730943,6.303325,37635753
2013-01-10,7.827883,7.852118,7.682474,7.779413,6.342844,55207494
2013-01-11,7.827883,7.827883,7.755178,7.803648,6.362604,17771865
2013-01-14,7.779413,7.924823,7.730943,7.924823,6.461401,23818921
2013-01-15,7.924823,7.997528,7.900588,7.900588,6.441642,26515442
2013-01-16,7.924823,7.949058,7.876353,7.876353,6.421881,10000027
2013-01-17,7.876353,7.973293,7.706709,7.779413,6.342844,25525136
2013-01-18,7.827883,7.900588,7.779413,7.827883,6.382363,13255658
2013-01-21,7.852118,7.900588,7.779413,7.876353,6.421881,12504676
2013-01-22,7.876353,7.876353,7.827883,7.876353,6.421881,7214791
2013-01-23,7.852118,7.876353,7.706709,7.706709,6.283565,26620662
2013-01-24,7.706709,7.755178,7.706709,7.706709,6.283565,9717377
2013-01-25,7.706709,7.755178,7.682474,7.706709,6.283565,12411834
2013-01-28,7.852118,8.118702,7.852118,7.997528,6.520680,59117140
2013-01-29,8.070233,8.094468,7.973293,7.997528,6.520680,18718846
2013-01-30,8.045998,8.094468,7.997528,8.094468,6.599720,18516658
2013-01-31,8.094468,8.191407,8.045998,8.191407,6.678758,32614076
2013-02-01,8.215642,8.264112,8.191407,8.264112,6.738037,40064065
2013-02-04,8.312582,8.482226,8.312582,8.409522,6.856594,64733000
2013-02-05,8.385287,8.482226,8.336817,8.482226,6.915873,83381699
2013-02-06,8.554931,8.773046,8.433757,8.457992,6.896114,86144240
2013-02-18,8.651871,8.797281,8.603401,8.700341,7.093710,86061715
2013-02-19,8.724576,8.724576,8.579166,8.651871,7.054191,27996775
2013-02-20,8.700341,8.797281,8.651871,8.724576,7.113470,40066129
2013-02-21,8.724576,8.724576,8.554931,8.579166,6.994913,19758667
2013-02-22,8.627636,8.748811,8.627636,8.676106,7.073951,54062453
2013-02-25,8.676106,8.676106,8.554931,8.554931,6.975153,36003811
2013-02-26,8.482226,8.482226,8.433757,8.482226,6.915873,22717206
2013-02-27,8.506461,8.603401,8.457992,8.603401,7.014671,28954070
2013-03-01,8.700341,8.700341,8.530696,8.579166,6.994913,21805299
2013-03-04,8.579166,8.579166,8.409522,8.457992,6.896114,17986432
2013-03-05,8.457992,8.530696,8.433757,8.482226,6.915873,22286010
2013-03-06,8.506461,8.530696,8.433757,8.433757,6.876355,17505721
2013-03-07,8.433757,8.554931,8.433757,8.554931,6.975153,22675943
2013-03-08,8.627636,8.797281,8.579166,8.724576,7.113470,49519424
2013-03-11,8.797281,8.821516,8.603401,8.627636,7.034431,34002568
2013-03-12,8.724576,8.869985,8.627636,8.700341,7.093710,59661808
2013-03-13,8.748811,8.821516,8.676106,8.724576,7.113470,20160979
2013-03-14,8.797281,8.797281,8.627636,8.651871,7.054191,26694935
2013-03-15,8.700341,8.724576,8.579166,8.579166,6.994913,24916510
2013-03-18,8.554931,8.554931,8.385287,8.385287,6.836835,24431673
2013-03-19,8.385287,8.579166,8.385287,8.579166,6.994913,25743828
2013-03-20,8.627636,8.700341,8.530696,8.676106,7.073951,35896528
2013-03-21,8.724576,8.724576,8.627636,8.651871,7.054191,14138680
2013-03-22,8.676106,8.724576,8.651871,8.676106,7.073951,20299209
2013-03-25,8.773046,8.821516,8.700341,8.700341,7.093710,26323570
2013-03-26,8.700341,8.797281,8.676106,8.724576,7.113470,34219197
2013-03-27,8.748811,8.869985,8.724576,8.869985,7.232027,51122482
2013-03-28,8.845750,8.845750,8.676106,8.748811,7.133229,32191133
2013-03-29,8.724576,8.748811,8.676106,8.700341,7.093710,19878329
2013-04-01,8.700341,8.748811,8.603401,8.627636,7.034431,14231522
2013-04-02,8.554931,8.627636,8.506461,8.506461,6.935633,25640672
2013-04-03,8.627636,8.676106,8.554931,8.651871,7.054191,31518550
2013-04-08,8.482226,8.627636,8.433757,8.530696,6.955393,32739928
2013-04-09,8.530696,8.579166,8.482226,8.482226,6.915873,23441367
2013-04-10,8.603401,8.603401,8.433757,8.482226,6.915873,25970774
2013-04-11,8.554931,8.579166,8.482226,8.554931,6.975153,26942511
2013-04-12,8.554931,8.651871,8.530696,8.627636,7.034431,13901420
2013-04-15,8.627636,8.651871,8.530696,8.554931,6.975153,8277307
2013-04-16,8.506461,8.627636,8.482226,8.627636,7.034431,10961449
2013-04-17,8.579166,8.603401,8.482226,8.506461,6.935633,20497270
2013-04-18,8.433757,8.530696,8.409522,8.482226,6.915873,8562020
2013-04-19,8.530696,8.627636,8.482226,8.627636,7.034431,10592147
2013-04-22,8.627636,8.676106,8.579166,8.627636,7.034431,9882428
2013-04-23,8.676106,8.676106,8.554931,8.676106,7.073951,12785262
2013-04-24,8.700341,8.748811,8.676106,8.724576,7.113470,23158717
2013-04-25,8.700341,8.724576,8.579166,8.627636,7.034431,13816831
2013-04-26,8.700341,8.724576,8.603401,8.603401,7.014671,17107535
2013-04-29,8.627636,8.700341,8.603401,8.676106,7.073951,15283722
2013-04-30,8.700341,8.773046,8.603401,8.627636,7.034431,39040749
2013-05-02,8.579166,8.676106,8.433757,8.506461,6.935633,70128104
2013-05-03,8.506461,8.554931,8.482226,8.554931,6.975153,21390608
2013-05-06,8.603401,8.603401,8.506461,8.554931,6.975153,16088345
2013-05-07,8.579166,8.579166,8.506461,8.554931,6.975153,12793515
2013-05-08,8.554931,8.627636,8.530696,8.579166,6.994913,19618373
2013-05-09,8.603401,8.676106,8.554931,8.579166,6.994913,27427349
2013-05-10,8.579166,8.627636,8.554931,8.579166,6.994913,12770820
2013-05-13,8.579166,8.579166,8.530696,8.579166,6.994913,8384590
2013-05-14,8.579166,8.651871,8.530696,8.651871,7.054191,22907015
2013-05-15,8.651871,8.700341,8.627636,8.700341,7.093710,23146338
2013-05-16,8.748811,8.797281,8.724576,8.773046,7.152989,44499811
2013-05-17,8.797281,8.821516,8.748811,8.773046,7.152989,17491279
2013-05-20,8.773046,8.773046,8.676106,8.724576,7.113470,11499928
2013-05-21,8.748811,8.797281,8.700341,8.724576,7.113470,20053695
2013-05-22,8.773046,8.821516,8.700341,8.724576,7.113470,21978603
2013-05-23,8.748811,8.773046,8.579166,8.579166,6.994913,20835625
2013-05-24,8.676106,8.676106,8.530696,8.530696,6.955393,31883726
2013-05-27,8.506461,8.579166,8.506461,8.579166,6.994913,14472909
2013-05-28,8.579166,8.700341,8.554931,8.700341,7.093710,29298614
2013-05-29,8.724576,8.869985,8.700341,8.869985,7.232027,52704909
2013-05-30,8.845750,8.845750,8.724576,8.724576,7.113470,29112932
2013-05-31,8.821516,8.966925,8.748811,8.966925,7.311065,65252910
2013-06-03,8.821516,8.869985,8.748811,8.773046,7.152989,26802218
2013-06-04,8.748811,8.821516,8.676106,8.676106,7.073951,23268064
2013-06-05,8.724576,8.724576,8.651871,8.724576,7.113470,11797019
2013-06-06,8.724576,8.748811,8.651871,8.700341,7.093710,26030605
2013-06-07,8.700341,8.773046,8.651871,8.676106,7.073951,22609923
2013-06-10,8.748811,8.773046,8.700341,8.724576,7.113470,28537317
2013-06-11,8.724576,8.773046,8.676106,8.676106,7.073951,20039253
2013-06-13,8.676106,8.773046,8.627636,8.773046,7.152989,31444277
2013-06-14,8.724576,8.773046,8.676106,8.748811,7.133229,18306218
2013-06-17,8.821516,8.821516,8.651871,8.676106,7.073951,18939601
2013-06-18,8.748811,8.748811,8.651871,8.700341,7.093710,18529037
2013-06-19,8.748811,8.845750,8.676106,8.821516,7.192509,31792947
2013-06-20,8.748811,8.797281,8.676106,8.773046,7.152989,36682583
2013-06-21,8.651871,8.894220,8.651871,8.651871,7.054191,89197684
2013-06-24,8.676106,8.724576,8.603401,8.627636,7.034431,24652429
2013-06-25,8.627636,8.700341,8.482226,8.530696,6.955393,26201845
2013-06-26,8.627636,8.724576,8.530696,8.724576,7.113470,32389194
2013-06-27,8.651871,8.724576,8.651871,8.676106,7.073951,16880590
2013-06-28,8.724576,8.869985,8.651871,8.869985,7.232027,35403438
2013-07-01,8.869985,8.918455,8.773046,8.869985,7.232027,18415564
2013-07-02,8.918455,8.918455,8.724576,8.773046,7.152989,18425880
2013-07-03,8.845750,8.845750,8.579166,8.700341,7.093710,37703836
2013-07-04,8.700341,8.700341,8.579166,8.603401,7.014671,26756829
2013-07-05,8.700341,8.748811,8.603401,8.627636,7.034431,23517703
2013-07-08,8.700341,8.700341,8.627636,8.700341,7.093710,9890680
2013-07-09,8.700341,8.773046,8.676106,8.773046,7.152989,22904951
2013-07-10,8.821516,9.185040,8.821516,9.185040,7.488904,76026614
2013-07-11,9.306214,9.403154,9.209274,9.378919,7.646980,54027380
2013-07-12,9.403154,9.451624,9.330449,9.378919,7.646980,23635302
2013-07-15,9.378919,9.548564,9.354684,9.548564,7.785296,32777064
2013-07-16,9.548564,9.742443,9.451624,9.524329,7.765539,42005478
2013-07-17,9.524329,9.742443,9.475859,9.742443,7.943375,39385293
2013-07-18,9.742443,9.839383,9.645503,9.790913,7.982894,33356806
2013-07-19,9.790913,9.815148,9.524329,9.693973,7.903853,33517730
2013-07-22,9.693973,9.790913,9.693973,9.718208,7.923616,14871094
2013-07-23,9.766678,9.936322,9.742443,9.936322,8.101452,33065903
2013-07-24,9.936322,9.960557,9.815148,9.863618,8.042171,20330156
2013-07-25,9.790913,9.887853,9.597033,9.863618,8.042171,19478080
2013-07-26,9.863618,9.912088,9.693973,9.742443,7.943375,19092273
2013-07-29,9.790913,9.839383,9.718208,9.790913,7.982894,10643726
2013-07-30,9.839383,9.912088,9.815148,9.839383,8.022413,18446511
2013-07-31,9.839383,9.839383,9.693973,9.693973,7.903853,21000676
