Date,Open,High,Low,Close,Adj Close,Volume
2012-08-22,12.598148,12.738127,12.563153,12.738127,8.793670,32883403
2012-08-23,12.738127,12.773122,12.633143,12.773122,8.817828,26579620
2012-08-24,12.633143,12.668138,12.563153,12.598148,8.697037,17546864
2012-08-27,12.598148,12.668138,12.528158,12.563153,8.672877,23407725
2012-08-28,12.493163,12.528158,12.388179,12.388179,8.552086,21778914
2012-08-29,12.458168,12.493163,12.388179,12.388179,8.552086,10435819
2012-08-30,12.318189,12.563153,12.318189,12.458168,8.600403,33977850
2012-08-31,12.493163,12.598148,12.423174,12.528158,8.648720,23973523
2012-09-03,12.528158,12.668138,12.458168,12.598148,8.697037,25935239
2012-09-04,12.668138,12.668138,12.458168,12.528158,8.648720,27706928
2012-09-05,12.458168,12.458168,12.318189,12.318189,8.503768,31526061
2012-09-06,12.318189,12.528158,12.318189,12.388179,8.552086,21337421
2012-09-07,12.633143,12.668138,12.423174,12.423174,8.576244,37878423
2012-09-10,12.423174,12.493163,12.388179,12.423174,8.576244,35179455
2012-09-11,12.423174,12.563153,12.388179,12.563153,8.672877,12350386
2012-09-12,12.633143,12.668138,12.528158,12.598148,8.697037,34863694
2012-09-13,12.598148,12.633143,12.493163,12.528158,8.648720,35705247
2012-09-14,12.703132,13.088076,12.668138,13.018086,8.986938,99127424
2012-09-17,13.158066,13.333040,13.123071,13.298045,9.180205,103740959
2012-09-18,13.326041,13.630636,13.287966,13.592562,9.383523,78693287
2012-09-19,13.630636,13.706785,13.478338,13.706785,9.462377,55379724
2012-09-20,13.744859,13.859083,13.478338,13.516413,9.330954,36013695
2012-09-21,13.592562,13.592562,13.440264,13.554487,9.357238,41485876
2012-09-24,13.554487,13.554487,13.402190,13.554487,9.357238,20197295
2012-09-25,13.554487,13.554487,13.364115,13.402190,9.252100,27808708
2012-09-26,13.326041,13.402190,13.287966,13.364115,9.225816,26286688
2012-09-27,13.364115,13.478338,13.326041,13.478338,9.304669,26961682
2012-09-28,13.440264,13.478338,13.364115,13.478338,9.304669,29710248
2012-10-01,13.440264,13.440264,13.249892,13.326041,9.199532,24763355
2012-10-02,13.364115,13.402190,13.287966,13.364115,9.225816,18968123
2012-10-03,13.364115,13.402190,13.249892,13.326041,9.199532,15593152
2012-10-04,13.326041,13.478338,13.287966,13.478338,9.304669,22323396
2012-10-05,13.516413,13.592562,13.364115,13.440264,9.278383,28281467
2012-10-08,13.440264,13.478338,13.211818,13.287966,9.173247,25338545
2012-10-09,13.287966,13.364115,13.097594,13.173743,9.094394,45285016
2012-10-11,13.021446,13.135669,12.831074,12.831074,8.857836,47256156
2012-10-12,12.869148,12.945297,12.678776,12.792999,8.831551,33291394
2012-10-15,12.754925,12.945297,12.716850,12.945297,8.936688,21518393
2012-10-16,12.983371,13.097594,12.869148,13.097594,9.041825,26775205
2012-10-17,13.097594,13.173743,12.831074,12.945297,8.936688,33954569
2012-10-18,12.945297,13.021446,12.907222,12.945297,8.936688,16357445
2012-10-19,12.945297,12.945297,12.792999,12.792999,8.831551,23367404
2012-10-22,12.678776,12.754925,12.640702,12.754925,8.805264,15977925
2012-10-23,12.754925,12.754925,12.640702,12.640702,8.726414,17480247
2012-10-24,12.488404,12.678776,12.488404,12.602627,8.700128,24872352
2012-10-25,12.564553,12.640702,12.488404,12.488404,8.621276,41313844
2012-10-26,12.526478,12.564553,12.107660,12.107660,8.358432,61680545
2012-10-29,12.183809,12.221883,12.031511,12.031511,8.305863,30318268
2012-10-30,12.069586,12.336106,12.069586,12.259958,8.463570,24298476
2012-10-31,12.336106,12.336106,12.183809,12.259958,8.463570,23766622
2012-11-01,12.145734,12.259958,11.955362,12.183809,8.411000,36762230
2012-11-02,12.259958,12.412255,12.107660,12.412255,8.568707,31175799
2012-11-05,12.259958,12.374181,12.145734,12.221883,8.437284,32881670
2012-11-06,12.259958,12.259958,12.107660,12.145734,8.384716,32651857
2012-11-07,12.221883,12.259958,12.145734,12.183809,8.411000,46603487
2012-11-08,12.107660,12.107660,11.993437,12.069586,8.332148,45513516
2012-11-09,12.069586,12.145734,11.917288,12.107660,8.358432,53430908
2012-11-12,12.145734,12.221883,12.069586,12.145734,8.384716,30775268
2012-11-13,12.145734,12.145734,11.879214,11.955362,8.253295,35603971
2012-11-14,11.993437,12.031511,11.917288,11.955362,8.253295,27808708
2012-11-15,11.917288,11.955362,11.803065,11.841139,8.174442,35295365
2012-11-16,11.841139,11.955362,11.764990,11.803065,8.148156,44091300
2012-11-19,11.803065,11.917288,11.764990,11.764990,8.121873,42910717
2012-11-20,11.879214,11.917288,11.803065,11.841139,8.174442,22528258
2012-11-21,11.841139,11.955362,11.803065,11.879214,8.200727,34380052
2012-11-22,11.917288,12.145734,11.917288,12.107660,8.358432,32179098
2012-11-23,12.221883,12.412255,12.221883,12.412255,8.568707,65063395
2012-11-26,12.488404,12.640702,12.336106,12.412255,8.568707,49193153
2012-11-27,12.488404,12.602627,12.412255,12.602627,8.700128,52372454
2012-11-28,12.602627,12.716850,12.564553,12.716850,8.778982,43885125
2012-11-29,12.792999,12.869148,12.602627,12.602627,8.700128,59608287
2012-11-30,12.678776,12.831074,12.564553,12.831074,8.857836,61339108
2012-12-03,12.831074,12.907222,12.678776,12.907222,8.910402,37225796
2012-12-04,12.792999,13.021446,12.716850,13.021446,8.989258,42642821
2012-12-05,13.059520,13.173743,12.983371,13.135669,9.068110,45203596
2012-12-06,13.173743,13.249892,13.021446,13.173743,9.094394,40230439
2012-12-07,13.173743,13.287966,13.097594,13.211818,9.120679,46632378
2012-12-10,13.249892,13.326041,13.173743,13.287966,9.173247,47732854
2012-12-11,13.249892,13.287966,13.135669,13.249892,9.146963,52723084
2012-12-12,13.326041,13.440264,13.287966,13.402190,9.252100,53686986
2012-12-13,13.440264,13.516413,13.326041,13.516413,9.330954,44402533
2012-12-14,13.478338,13.554487,13.402190,13.478338,9.304669,32365575
2012-12-17,13.478338,13.554487,13.326041,13.364115,9.225816,37162761
2012-12-18,13.364115,13.516413,13.326041,13.440264,9.278383,33005112
2012-12-19,13.478338,13.554487,13.440264,13.554487,9.357238,55701462
2012-12-20,13.554487,13.554487,13.326041,13.326041,9.199532,20719956
2012-12-21,13.326041,13.364115,13.021446,13.173743,9.094394,27586774
2012-12-24,13.173743,13.173743,13.059520,13.173743,9.094394,16810506
2012-12-25,13.173743,13.478338,13.135669,13.478338,9.304669,21463238
2012-12-26,13.478338,13.554487,13.440264,13.478338,9.304669,22090956
2012-12-27,13.402190,13.402190,13.021446,13.211818,9.120679,66988573
2012-12-28,13.173743,13.211818,12.869148,13.059520,9.015542,79999939
2013-01-02,13.059520,13.249892,13.021446,13.173743,9.094394,46892395
2013-01-03,13.173743,13.211818,12.869148,12.907222,8.910402,117682735
2013-01-04,12.869148,12.907222,12.640702,12.716850,8.778982,95355399
2013-01-07,12.716850,12.754925,12.640702,12.716850,8.778982,46050622
2013-01-08,12.678776,12.716850,12.602627,12.678776,8.752697,48053280
2013-01-09,12.678776,12.869148,12.602627,12.640702,8.726414,167197627
2013-01-10,12.678776,12.831074,12.640702,12.754925,8.805264,136301542
2013-01-11,12.792999,12.869148,12.564553,12.602627,8.700128,132518161
2013-01-14,12.602627,12.792999,12.602627,12.792999,8.831551,59323318
2013-01-15,12.792999,12.983371,12.754925,12.869148,8.884118,80395217
2013-01-16,12.869148,12.945297,12.792999,12.792999,8.831551,57516330
2013-01-17,12.831074,12.907222,12.526478,12.526478,8.647559,95470962
2013-01-18,12.678776,12.716850,12.640702,12.678776,8.752697,32123943
2013-01-21,12.678776,12.831074,12.602627,12.792999,8.831551,31905949
2013-01-22,12.831074,12.831074,12.716850,12.792999,8.831551,36099054
2013-01-23,12.831074,12.831074,12.716850,12.716850,8.778982,31195498
2013-01-24,12.716850,12.754925,12.602627,12.640702,8.726414,33430595
2013-01-25,12.640702,12.754925,12.602627,12.640702,8.726414,39449074
2013-01-28,12.716850,12.831074,12.678776,12.716850,8.778982,48842524
2013-01-29,12.716850,12.831074,12.716850,12.754925,8.805264,57222169
2013-01-30,12.831074,12.907222,12.754925,12.792999,8.831551,72661675
2013-01-31,12.792999,12.869148,12.754925,12.869148,8.884118,53679106
2013-02-01,12.869148,13.021446,12.831074,13.021446,8.989258,70119285
2013-02-04,13.173743,13.516413,13.135669,13.478338,9.304669,138010039
2013-02-05,13.402190,13.478338,13.287966,13.478338,9.304669,93172830
2013-02-06,13.744859,14.087529,13.706785,13.744859,9.488659,156405600
2013-02-18,13.973306,13.973306,13.668711,13.782934,9.514946,95112454
2013-02-19,13.740726,13.740726,13.509141,13.702128,9.459161,95643385
2013-02-20,13.702128,13.856519,13.663531,13.779324,9.512453,67464133
2013-02-21,13.740726,13.740726,13.547738,13.547738,9.352579,61204667
2013-02-22,13.547738,13.663531,13.431946,13.586336,9.379225,47074235
2013-02-25,13.740726,13.740726,13.547738,13.586336,9.379225,45191991
2013-02-26,13.509141,13.547738,13.393348,13.431946,9.272643,43356383
2013-02-27,13.509141,13.547738,13.431946,13.547738,9.352579,26194670
2013-03-01,13.586336,13.624933,13.509141,13.624933,9.405869,42419795
2013-03-04,13.586336,13.586336,13.393348,13.431946,9.272643,42878373
2013-03-05,13.470543,13.624933,13.431946,13.509141,9.325933,46721881
2013-03-06,13.586336,13.624933,13.509141,13.547738,9.352579,37664311
2013-03-07,13.624933,14.010909,13.586336,13.972311,9.645680,152495445
2013-03-08,14.088104,14.242494,14.010909,14.049506,9.698971,144586911
2013-03-11,14.203897,14.203897,14.049506,14.049506,9.698971,72503313
2013-03-12,14.126701,14.242494,13.895116,13.972311,9.645680,96184870
2013-03-13,13.972311,14.126701,13.933714,14.010909,9.672326,41173601
2013-03-14,14.049506,14.088104,13.895116,13.895116,9.592388,39588008
2013-03-15,14.010909,14.010909,13.702128,13.702128,9.459161,58541286
2013-03-18,13.586336,13.663531,13.470543,13.663531,9.432515,48696100
2013-03-19,13.663531,13.779324,13.586336,13.586336,9.379225,44715277
2013-03-20,13.624933,13.856519,13.547738,13.663531,9.432515,62805805
2013-03-21,13.740726,13.779324,13.663531,13.663531,9.432515,24940704
2013-03-22,13.624933,13.740726,13.586336,13.586336,9.379225,30935904
2013-03-25,13.702128,13.779324,13.702128,13.740726,9.485806,24204906
2013-03-26,13.740726,13.779324,13.663531,13.663531,9.432515,18347021
2013-03-27,13.740726,13.817921,13.663531,13.817921,9.539098,26869583
2013-03-28,13.817921,13.856519,13.624933,13.740726,9.485806,42746240
2013-03-29,13.740726,13.740726,13.663531,13.702128,9.459161,25434259
2013-04-01,13.740726,13.779324,13.702128,13.702128,9.459161,23270909
2013-04-02,13.740726,13.817921,13.702128,13.740726,9.485806,39235654
2013-04-03,13.895116,14.165299,13.895116,14.165299,9.778908,120600930
2013-04-08,14.049506,14.126701,13.856519,14.049506,9.698971,108341084
2013-04-09,14.049506,14.088104,13.817921,13.933714,9.619034,58391017
2013-04-10,13.972311,14.010909,13.895116,13.972311,9.645680,40518119
2013-04-11,14.088104,14.126701,13.972311,14.088104,9.725616,52131552
2013-04-12,14.126701,14.126701,13.933714,14.010909,9.672326,47354046
2013-04-15,14.010909,14.010909,13.740726,13.779324,9.512453,40595844
2013-04-16,13.624933,13.856519,13.624933,13.856519,9.565744,53785802
2013-04-17,13.431946,13.624933,13.316153,13.509141,9.325933,215947665
2013-04-18,13.470543,13.547738,13.431946,13.470543,9.299288,79054248
2013-04-19,13.509141,13.702128,13.470543,13.624933,9.405869,68251748
2013-04-22,13.624933,13.702128,13.586336,13.663531,9.432515,48797143
2013-04-23,13.624933,13.740726,13.624933,13.702128,9.459161,32406205
2013-04-24,13.740726,13.817921,13.702128,13.779324,9.512453,43893982
2013-04-25,13.779324,13.779324,13.663531,13.663531,9.432515,44653097
2013-04-26,13.663531,13.779324,13.663531,13.663531,9.432515,47782830
2013-04-29,13.740726,13.779324,13.702128,13.740726,9.485806,35169334
2013-04-30,13.779324,14.010909,13.779324,13.817921,9.539098,65295601
2013-05-02,13.895116,14.010909,13.856519,13.972311,9.645680,40883427
2013-05-03,14.049506,14.088104,13.972311,14.010909,9.672326,47241345
2013-05-06,14.088104,14.088104,13.933714,14.049506,9.698971,30192333
2013-05-07,14.049506,14.049506,13.933714,14.010909,9.672326,30218242
2013-05-08,14.049506,14.088104,14.010909,14.088104,9.725616,42800648
2013-05-09,14.126701,14.126701,14.010909,14.010909,9.672326,46128580
2013-05-10,14.010909,14.049506,13.933714,14.049506,9.698971,31684656
2013-05-13,14.049506,14.126701,14.010909,14.088104,9.725616,36551546
2013-05-14,14.126701,14.126701,13.972311,13.972311,9.645680,45914835
2013-05-15,14.049506,14.126701,13.972311,14.049506,9.698971,47999165
2013-05-16,14.126701,14.358287,14.088104,14.281092,9.858843,78732984
2013-05-17,14.281092,14.396884,14.242494,14.319689,9.885489,39126839
2013-05-20,14.319689,14.435482,14.242494,14.435482,9.965425,42343365
2013-05-21,14.435482,14.551274,14.319689,14.474079,9.992072,45585799
2013-05-22,14.512677,14.589872,14.512677,14.512677,10.018718,33085004
2013-05-23,14.512677,14.589872,14.281092,14.281092,9.858843,86289164
2013-05-24,14.281092,14.396884,14.165299,14.242494,9.832197,52809056
2013-05-27,14.242494,14.396884,14.242494,14.396884,9.938780,18274477
2013-05-28,14.435482,14.435482,14.281092,14.281092,9.858843,29487625
2013-05-29,14.358287,14.628470,14.319689,14.628470,10.098654,49162451
2013-05-30,14.589872,14.628470,14.435482,14.551274,10.045362,47597585
2013-05-31,14.667067,14.782860,14.474079,14.782860,10.205235,69654686
2013-06-03,14.474079,14.628470,14.396884,14.551274,10.045362,41123080
2013-06-04,14.551274,14.589872,14.474079,14.474079,9.992072,28701306
2013-06-05,14.474079,14.512677,14.281092,14.358287,9.912134,42659447
2013-06-06,14.242494,14.281092,14.049506,14.088104,9.725616,45370759
2013-06-07,14.088104,14.242494,14.088104,14.088104,9.725616,22362820
2013-06-10,14.242494,14.435482,14.203897,14.435482,9.965425,24743800
2013-06-11,14.435482,14.589872,14.396884,14.551274,10.045362,39836729
2013-06-13,14.358287,14.435482,14.242494,14.281092,9.858843,63588239
2013-06-14,14.358287,14.512677,14.281092,14.512677,10.018718,39357424
2013-06-17,14.512677,14.589872,14.474079,14.512677,10.018718,28951322
2013-06-18,14.551274,14.551274,14.396884,14.551274,10.045362,30851702
2013-06-19,14.589872,14.589872,14.435482,14.474079,9.992072,30413850
2013-06-20,14.435482,14.551274,14.203897,14.203897,9.805552,75973741
2013-06-21,14.049506,14.165299,13.972311,14.088104,9.725616,77915574
2013-06-24,14.049506,14.088104,13.933714,13.933714,9.619034,53099230
2013-06-25,13.933714,13.972311,13.740726,13.740726,9.485806,53800052
2013-06-26,13.895116,13.933714,13.663531,13.817921,9.539098,70157309
2013-06-27,13.895116,14.010909,13.856519,14.010909,9.672326,32822034
2013-06-28,14.126701,14.319689,14.010909,14.319689,9.885489,59865204
2013-07-01,14.281092,14.358287,14.126701,14.358287,9.912134,32518906
2013-07-02,14.358287,14.396884,14.203897,14.281092,9.858843,36815811
2013-07-03,14.281092,14.319689,13.933714,13.972311,9.645680,65808587
2013-07-04,13.972311,14.049506,13.779324,13.817921,9.539098,52846623
2013-07-05,13.895116,14.010909,13.856519,13.972311,9.645680,46467979
2013-07-08,14.010909,14.049506,13.856519,13.933714,9.619034,54020273
2013-07-09,13.972311,14.396884,13.972311,14.358287,9.912134,88468059
2013-07-10,14.474079,14.667067,14.474079,14.628470,10.098654,115377800
2013-07-11,14.667067,14.898652,14.628470,14.898652,10.285172,144132219
2013-07-12,14.898652,14.898652,14.705665,14.782860,10.205235,56048899
2013-07-15,14.782860,14.898652,14.744262,14.860055,10.258526,77925938
2013-07-16,14.860055,14.937250,14.821457,14.860055,10.258526,110570500
2013-07-17,14.435482,14.667067,14.435482,14.667067,10.513054,82084233
2013-07-18,14.667067,14.744262,14.589872,14.667067,10.513054,78451878
2013-07-19,14.667067,14.821457,14.551274,14.744262,10.568385,64431557
2013-07-22,14.744262,14.937250,14.744262,14.937250,10.706715,44970475
2013-07-23,15.014445,15.284628,14.937250,15.284628,10.955709,85804677
2013-07-24,15.284628,15.477616,15.207433,15.323225,10.983374,76797628
2013-07-25,15.361823,15.361823,14.937250,15.014445,10.762046,54038409
2013-07-26,15.130238,15.284628,15.130238,15.246030,10.928042,46671360
2013-07-29,15.284628,15.361823,15.130238,15.207433,10.900376,29145635
2013-07-30,15.207433,15.361823,15.207433,15.323225,10.983374,39441626
2013-07-31,15.361823,15.400420,15.284628,15.284628,10.955709,44277426
